toco,fhr,baseline,acc,dec
10.5,0.0,151.690047473751,0,0
10.5,0.0,151.70135315243772,0,0
10.5,0.0,151.71265883112443,0,0
10.5,0.0,151.72396450981114,0,0
10.5,0.0,151.73527018849785,0,0
10.5,0.0,151.74657586718456,0,0
10.0,0.0,151.75788154587127,0,0
10.0,0.0,151.76918722455798,0,0
10.0,0.0,151.7804929032447,0,0
10.0,0.0,151.7917985819314,0,0
10.0,0.0,151.8031042606181,0,0
10.0,0.0,151.81440993930482,0,0
10.0,0.0,151.82571561799153,0,0
10.0,0.0,151.83702129667824,0,0
10.0,0.0,151.84832697536496,0,0
10.0,0.0,151.85963265405167,0,0
10.0,0.0,151.87093833273838,0,0
9.5,0.0,151.8822440114251,0,0
9.0,0.0,151.8935496901118,0,0
9.5,0.0,151.9048553687985,0,0
9.5,0.0,151.91616104748522,0,0
10.0,0.0,151.92746672617193,0,0
10.0,0.0,151.93877240485864,0,0
9.5,0.0,151.95007808354535,0,0
9.5,0.0,151.96138376223206,0,0
9.5,0.0,151.97268944091877,0,0
9.5,0.0,151.98399511960548,0,0
9.5,0.0,151.9953007982922,0,0
9.0,0.0,152.0066064769789,0,0
9.0,0.0,152.0179121556656,0,0
9.0,0.0,152.0292178343523,0,0
9.0,0.0,152.040523513039,0,0
9.5,0.0,152.05182919172572,0,0
10.0,0.0,152.06313487041243,0,0
9.5,0.0,152.07444054909914,0,0
9.5,0.0,152.08574622778585,0,0
9.0,0.0,152.09705190647256,0,0
8.5,0.0,152.10835758515927,0,0
8.0,0.0,152.11966326384598,0,0
8.0,0.0,152.1309689425327,0,0
8.0,0.0,152.1422746212194,0,0
8.5,0.0,152.1535802999061,0,0
8.5,0.0,152.16488597859282,0,0
9.5,0.0,152.17619165727953,0,0
10.0,0.0,152.18749733596624,0,0
10.0,0.0,152.19880301465295,0,0
10.0,0.0,152.21010869333966,0,0
9.5,0.0,152.22141437202637,0,0
9.0,0.0,152.23272005071308,0,0
8.5,0.0,152.2440257293998,0,0
8.5,0.0,152.2553314080865,0,0
8.5,0.0,152.26663708677322,0,0
8.0,0.0,152.27794276545993,0,0
8.5,0.0,152.28924844414664,0,0
8.0,0.0,152.30055412283335,0,0
8.5,0.0,152.31185980152006,0,0
8.0,0.0,152.32316548020677,0,0
8.0,0.0,152.33447115889348,0,0
8.5,0.0,152.3457768375802,0,0
8.5,0.0,152.3570825162669,0,0
8.5,0.0,152.3683881949536,0,0
8.5,0.0,152.37969387364032,0,0
8.5,0.0,152.39099955232703,0,0
8.5,0.0,152.40230523101374,0,0
8.5,0.0,152.41361090970045,0,0
8.5,0.0,152.42491658838716,0,0
8.5,0.0,152.43622226707387,0,0
8.5,0.0,152.44752794576056,0,0
8.5,0.0,152.45883362444727,0,0
8.5,0.0,152.47013930313398,0,0
8.5,0.0,152.4814449818207,0,0
8.5,0.0,152.4927506605074,0,0
9.0,0.0,152.5040563391941,0,0
9.0,0.0,152.51536201788082,0,0
9.5,0.0,152.52666769656753,0,0
9.0,0.0,152.53797337525424,0,0
9.0,0.0,152.54927905394095,0,0
9.0,0.0,152.56058473262766,0,0
9.0,0.0,152.57189041131437,0,0
8.5,0.0,152.58319609000108,0,0
8.0,0.0,152.5945017686878,0,0
7.5,0.0,152.6058074473745,0,0
7.5,0.0,152.6171131260612,0,0
7.5,0.0,152.62841880474792,0,0
7.5,0.0,152.63972448343463,0,0
7.0,0.0,152.65103016212134,0,0
7.5,0.0,152.66233584080805,0,0
7.5,0.0,152.67364151949477,0,0
7.5,0.0,152.68494719818148,0,0
7.5,0.0,152.6962528768682,0,0
7.5,0.0,152.7075585555549,0,0
7.5,0.0,152.7188642342416,0,0
7.5,0.0,152.73016991292832,0,0
7.5,0.0,152.74147559161503,0,0
7.5,0.0,152.75278127030174,0,0
7.5,0.0,152.76408694898845,0,0
7.5,0.0,152.77539262767516,0,0
8.0,0.0,152.78669830636187,0,0
8.0,0.0,152.79800398504858,0,0
8.5,0.0,152.8093096637353,0,0
9.0,0.0,152.820615342422,0,0
9.0,0.0,152.8319210211087,0,0
9.0,0.0,152.84322669979542,0,0
9.0,0.0,152.85453237848213,0,0
10.0,0.0,152.86583805716884,0,0
9.0,0.0,152.87714373585553,0,0
7.5,0.0,152.88844941454224,0,0
7.5,0.0,152.89975509322895,0,0
7.0,0.0,152.91106077191566,0,0
7.5,0.0,152.92236645060237,0,0
7.5,0.0,152.93367212928908,0,0
7.5,0.0,152.9449778079758,0,0
8.5,0.0,152.9562834866625,0,0
9.0,0.0,152.9675891653492,0,0
9.5,0.0,152.97889484403592,0,0
9.5,0.0,152.99020052272263,0,0
9.5,0.0,153.00150620140934,0,0
10.0,0.0,153.01281188009605,0,0
9.0,0.0,153.02411755878276,0,0
9.0,0.0,153.03542323746947,0,0
9.0,0.0,153.04672891615618,0,0
8.0,0.0,153.0580345948429,0,0
7.5,0.0,153.0693402735296,0,0
8.0,0.0,153.08064595221632,0,0
8.5,0.0,153.09195163090303,0,0
9.5,0.0,153.10325730958974,0,0
10.5,0.0,153.11456298827645,0,0
12.0,0.0,153.12586866696316,0,0
13.0,0.0,153.13717434564987,0,0
12.5,0.0,153.14848002433658,0,0
12.5,0.0,153.1597857030233,0,0
13.0,0.0,153.17109138171,0,0
14.0,0.0,153.1823970603967,0,0
15.0,0.0,153.19370273908342,0,0
15.0,0.0,153.20500841777013,0,0
16.5,0.0,153.21631409645684,0,0
17.0,0.0,153.22761977514355,0,0
17.5,0.0,153.23892545383026,0,0
18.5,0.0,153.25023113251697,0,0
19.5,0.0,153.26153681120368,0,0
19.5,0.0,153.2728424898904,0,0
19.0,0.0,153.2841481685771,0,0
19.0,0.0,153.2954538472638,0,0
19.0,0.0,153.3067595259505,0,0
20.0,0.0,153.3180652046372,0,0
20.0,0.0,153.32937088332392,0,0
20.0,0.0,153.34067656201063,0,0
20.5,0.0,153.35198224069734,0,0
21.0,0.0,153.36328791938405,0,0
21.0,0.0,153.37459359807076,0,0
21.0,0.0,153.38589927675747,0,0
21.5,0.0,153.39720495544418,0,0
23.0,0.0,153.4085106341309,0,0
23.0,0.0,153.4198163128176,0,0
23.0,0.0,153.4311219915043,0,0
22.5,0.0,153.44242767019102,0,0
22.5,0.0,153.45373334887773,0,0
23.0,0.0,153.46503902756444,0,0
23.0,0.0,153.47634470625115,0,0
24.0,0.0,153.48765038493787,0,0
24.5,0.0,153.49895606362458,0,0
25.0,0.0,153.5102617423113,0,0
26.0,0.0,153.521567420998,0,0
26.0,0.0,153.5328730996847,0,0
26.0,0.0,153.54417877837142,0,0
25.5,0.0,153.55548445705813,0,0
24.0,0.0,153.56679013574484,0,0
23.5,0.0,153.57809581443155,0,0
23.5,0.0,153.58940149311826,0,0
23.5,0.0,153.60070717180497,0,0
24.0,0.0,153.61201285049168,0,0
24.5,0.0,153.6233185291784,0,0
26.5,0.0,153.6346242078651,0,0
30.0,0.0,153.6459298865518,0,0
31.5,0.0,153.65723556523852,0,0
31.5,0.0,153.66854124392523,0,0
31.0,0.0,153.67984692261194,0,0
30.5,0.0,153.69115260129865,0,0
31.0,0.0,153.70245827998536,0,0
31.5,0.0,153.71376395867208,0,0
32.5,0.0,153.72506963735879,0,0
33.0,0.0,153.73637531604547,0,0
33.0,0.0,153.74768099473218,0,0
33.0,0.0,153.7589866734189,0,0
33.0,0.0,153.7702923521056,0,0
33.0,0.0,153.7815980307923,0,0
33.5,0.0,153.79290370947902,0,0
32.0,0.0,153.80420938816573,0,0
31.0,0.0,153.81551506685244,0,0
30.5,0.0,153.82682074553915,0,0
31.5,0.0,153.83812642422586,0,0
31.5,0.0,153.84943210291257,0,0
31.5,0.0,153.86073778159928,0,0
31.5,0.0,153.872043460286,0,0
31.5,0.0,153.8833491389727,0,0
32.0,0.0,153.89465481765941,0,0
32.0,0.0,153.90596049634613,0,0
32.5,0.0,153.91726617503284,0,0
32.0,0.0,153.92857185371955,0,0
31.5,0.0,153.93987753240626,0,0
31.5,0.0,153.95118321109297,0,0
31.5,0.0,153.96248888977968,0,0
31.5,0.0,153.9737945684664,0,0
31.5,0.0,153.9851002471531,0,0
31.0,0.0,153.9964059258398,0,0
31.5,0.0,154.00771160452652,0,0
31.5,0.0,154.01901728321323,0,0
31.5,0.0,154.03032296189994,0,0
31.5,0.0,154.04162864058665,0,0
30.5,0.0,154.05293431927336,0,0
30.5,0.0,154.06423999796007,0,0
30.0,0.0,154.07554567664678,0,0
30.5,0.0,154.0868513553335,0,0
30.5,0.0,154.0981570340202,0,0
31.5,0.0,154.10946271270691,0,0
31.5,0.0,154.12076839139363,0,0
31.5,0.0,154.13207407008034,0,0
31.5,0.0,154.14337974876705,0,0
31.5,0.0,154.15468542745373,0,0
31.5,0.0,154.16599110614044,0,0
31.5,0.0,154.17729678482715,0,0
31.5,0.0,154.18860246351386,0,0
31.0,0.0,154.19990814220057,0,0
30.5,0.0,154.21121382088728,0,0
30.5,0.0,154.222519499574,0,0
30.5,0.0,154.2338251782607,0,0
31.0,0.0,154.2451308569474,0,0
31.5,0.0,154.25643653563412,0,0
32.0,0.0,154.26774221432083,0,0
33.0,0.0,154.27904789300754,0,0
33.0,0.0,154.29035357169425,0,0
33.0,0.0,154.30165925038096,0,0
33.0,0.0,154.31296492906768,0,0
32.5,0.0,154.32427060775439,0,0
32.0,0.0,154.3355762864411,0,0
32.0,0.0,154.3468819651278,0,0
32.0,0.0,154.35818764381452,0,0
32.0,0.0,154.36949332250123,0,0
32.5,0.0,154.38079900118794,0,0
32.5,0.0,154.39210467987465,0,0
33.0,0.0,154.40341035856136,0,0
33.0,0.0,154.41471603724807,0,0
32.5,0.0,154.42602171593478,0,0
32.0,0.0,154.4373273946215,0,0
32.0,0.0,154.4486330733082,0,0
31.5,0.0,154.4599387519949,0,0
31.5,0.0,154.47124443068162,0,0
31.5,0.0,154.48255010936833,0,0
30.5,0.0,154.49385578805504,0,0
31.0,0.0,154.50516146674175,0,0
31.5,0.0,154.51646714542846,0,0
31.5,0.0,154.52777282411517,0,0
31.0,0.0,154.53907850280189,0,0
30.5,0.0,154.5503841814886,0,0
30.5,0.0,154.5616898601753,0,0
30.0,0.0,154.57299553886202,0,0
30.0,0.0,154.5843012175487,0,0
30.0,0.0,154.5956068962354,0,0
30.0,0.0,154.60691257492212,0,0
30.5,0.0,154.61821825360883,0,0
30.5,0.0,154.62952393229554,0,0
29.5,0.0,154.64082961098225,0,0
29.0,0.0,154.65213528966896,0,0
27.5,0.0,154.66344096835567,0,0
27.0,0.0,154.67474664704238,0,0
26.5,0.0,154.6860523257291,0,0
26.0,0.0,154.6973580044158,0,0
25.5,0.0,154.70866368310251,0,0
25.5,0.0,154.71996936178923,0,0
26.0,0.0,154.73127504047594,0,0
26.0,0.0,154.74258071916265,0,0
26.5,0.0,154.75388639784936,0,0
26.5,0.0,154.76519207653607,0,0
27.0,0.0,154.77649775522278,0,0
27.0,0.0,154.7878034339095,0,0
27.0,0.0,154.7991091125962,0,0
26.5,0.0,154.8104147912829,0,0
26.5,0.0,154.82172046996962,0,0
26.0,0.0,154.83302614865633,0,0
25.5,0.0,154.84433182734304,0,0
25.5,0.0,154.85563750602975,0,0
26.0,0.0,154.86694318471646,0,0
26.5,0.0,154.87824886340317,0,0
26.5,0.0,154.88955454208988,0,0
25.5,0.0,154.9008602207766,0,0
25.5,0.0,154.9121658994633,0,0
25.5,0.0,154.92347157815001,0,0
25.0,0.0,154.93477725683672,0,0
25.0,0.0,154.94608293552344,0,0
25.0,0.0,154.95738861421015,0,0
24.0,0.0,154.96869429289686,0,0
24.0,0.0,154.97999997158357,0,0
24.0,0.0,154.99130565027028,0,0
23.5,0.0,155.00261132895696,0,0
23.0,0.0,155.01391700764367,0,0
21.5,0.0,155.02522268633038,0,0
21.0,0.0,155.0365283650171,0,0
20.5,0.0,155.0478340437038,0,0
20.5,0.0,155.0591397223905,0,0
20.5,0.0,155.07044540107722,0,0
20.5,0.0,155.08175107976393,0,0
21.0,0.0,155.09305675845064,0,0
20.0,0.0,155.10436243713735,0,0
19.0,0.0,155.11566811582406,0,0
19.0,0.0,155.12697379451077,0,0
18.5,0.0,155.13827947319749,0,0
18.0,0.0,155.1495851518842,0,0
18.0,0.0,155.1608908305709,0,0
17.5,0.0,155.17219650925762,0,0
17.5,0.0,155.18350218794433,0,0
17.5,0.0,155.19480786663104,0,0
17.5,0.0,155.20611354531775,0,0
17.5,0.0,155.21741922400446,0,0
18.0,0.0,155.22872490269117,0,0
17.5,0.0,155.24003058137788,0,0
16.5,0.0,155.2513362600646,0,0
16.5,0.0,155.2626419387513,0,0
17.0,0.0,155.273947617438,0,0
17.0,0.0,155.28525329612472,0,0
16.5,0.0,155.29655897481143,0,0
16.5,0.0,155.30786465349814,0,0
17.0,0.0,155.31917033218485,0,0
17.0,0.0,155.33047601087156,0,0
16.5,0.0,155.34178168955827,0,0
15.0,0.0,155.35308736824499,0,0
15.0,0.0,155.3643930469317,0,0
15.0,0.0,155.3756987256184,0,0
15.0,0.0,155.38700440430512,0,0
14.5,0.0,155.39831008299183,0,0
14.5,0.0,155.40961576167854,0,0
14.5,0.0,155.42092144036525,0,0
14.5,0.0,155.43222711905196,0,0
14.5,0.0,155.44353279773864,0,0
14.5,0.0,155.45483847642535,0,0
14.5,0.0,155.46614415511206,0,0
14.5,0.0,155.47744983379877,0,0
15.0,0.0,155.48875551248548,0,0
14.5,0.0,155.5000611911722,0,0
14.5,0.0,155.5113668698589,0,0
14.5,0.0,155.52267254854561,0,0
15.0,0.0,155.53397822723232,0,0
14.0,0.0,155.54528390591904,0,0
14.0,0.0,155.55658958460575,0,0
13.5,0.0,155.56789526329246,0,0
13.0,0.0,155.57920094197917,0,0
13.0,0.0,155.59050662066588,0,0
12.5,0.0,155.6018122993526,0,0
12.5,0.0,155.6131179780393,0,0
12.5,0.0,155.624423656726,0,0
12.5,0.0,155.63572933541272,0,0
12.5,0.0,155.64703501409943,0,0
12.5,0.0,155.65834069278614,0,0
12.5,0.0,155.66964637147285,0,0
12.5,0.0,155.68095205015956,0,0
13.0,0.0,155.69225772884627,0,0
12.5,0.0,155.70356340753298,0,0
12.0,0.0,155.7148690862197,0,0
12.5,0.0,155.7261747649064,0,0
12.5,0.0,155.7374804435931,0,0
12.5,0.0,155.74878612227982,0,0
12.5,0.0,155.76009180096653,0,0
12.5,0.0,155.77139747965325,0,0
12.0,0.0,155.78270315833996,0,0
11.5,0.0,155.79400883702667,0,0
11.5,0.0,155.80531451571338,0,0
11.5,0.0,155.8166201944001,0,0
11.5,0.0,155.8279258730868,0,0
11.5,0.0,155.8392315517735,0,0
12.0,0.0,155.85053723046022,0,0
12.0,0.0,155.8618429091469,0,0
12.5,0.0,155.8731485878336,0,0
12.0,0.0,155.88445426652032,0,0
11.5,0.0,155.89575994520703,0,0
11.5,0.0,155.90706562389374,0,0
11.5,0.0,155.91837130258045,0,0
11.5,0.0,155.92967698126716,0,0
11.5,0.0,155.94098265995387,0,0
11.5,0.0,155.95228833864059,0,0
11.5,0.0,155.9635940173273,0,0
11.5,0.0,155.974899696014,0,0
10.5,0.0,155.98620537470072,0,0
10.0,0.0,155.99751105338743,0,0
11.5,0.0,156.00881673207414,0,0
12.5,0.0,156.02012241076085,0,0
12.0,0.0,156.03142808944756,0,0
11.5,0.0,156.04273376813427,0,0
11.0,0.0,156.05403944682098,0,0
10.5,0.0,156.0653451255077,0,0
10.0,0.0,156.0766508041944,0,0
10.0,0.0,156.0879564828811,0,0
10.0,0.0,156.09926216156782,0,0
10.0,0.0,156.11056784025453,0,0
10.0,0.0,156.12187351894124,0,0
10.0,0.0,156.13317919762795,0,0
10.5,0.0,156.14448487631466,0,0
10.5,0.0,156.15579055500137,0,0
11.0,0.0,156.16709623368808,0,0
10.5,0.0,156.1784019123748,0,0
10.0,0.0,156.1897075910615,0,0
10.0,0.0,156.20101326974822,0,0
10.0,0.0,156.21231894843493,0,0
10.0,0.0,156.22362462712164,0,0
10.0,0.0,156.23493030580835,0,0
10.0,0.0,156.24623598449506,0,0
10.0,0.0,156.25754166318177,0,0
10.5,0.0,156.26884734186848,0,0
11.0,0.0,156.2801530205552,0,0
10.5,0.0,156.29145869924187,0,0
