toco,fhr,baseline,acc,dec
9.0,157.75,176.96773521919266,0,0
9.0,157.25,176.96149140119067,0,0
9.0,157.0,176.9552475831887,0,0
9.0,157.0,176.94900376518672,0,0
9.0,156.75,176.94275994718475,0,0
9.0,157.25,176.93651612918276,0,0
9.0,157.25,176.9302723111808,0,0
9.0,158.25,176.9240284931788,0,0
9.0,158.25,176.91778467517685,0,0
9.0,158.25,176.91154085717486,0,0
9.0,158.0,176.9052970391729,0,0
9.0,158.25,176.8990532211709,0,0
9.0,158.25,176.8928094031689,0,0
9.0,158.5,176.88656558516695,0,0
9.0,161.5,176.88032176716496,0,0
9.0,161.5,176.874077949163,0,0
9.0,162.25,176.867834131161,0,0
9.0,164.25,176.86159031315904,0,0
8.5,164.25,176.85534649515705,0,0
8.5,164.25,176.8491026771551,0,0
8.0,164.5,176.8428588591531,0,0
8.0,164.5,176.8366150411511,0,0
8.5,166.0,176.83037122314914,0,0
8.5,168.0,176.82412740514715,0,0
8.0,169.75,176.8178835871452,0,0
8.5,169.75,176.8116397691432,0,0
8.5,171.5,176.80539595114124,0,0
8.0,172.75,176.79915213313924,0,0
8.0,172.75,176.79290831513728,0,0
8.0,172.75,176.7866644971353,0,0
8.0,173.5,176.7804206791333,0,0
8.0,173.5,176.77417686113134,0,0
8.0,173.5,176.76793304312935,0,0
8.0,172.5,176.76168922512738,0,0
8.0,172.75,176.7554454071254,0,0
8.0,172.75,176.74920158912343,0,0
8.0,175.0,176.74295777112144,0,0
8.0,172.25,176.73671395311948,0,0
8.0,172.25,176.73047013511749,0,0
8.0,172.0,176.72422631711552,0,0
7.5,172.25,176.71798249911353,0,0
7.5,172.0,176.71173868111154,0,0
7.5,171.5,176.70549486310958,0,0
7.5,171.5,176.6992510451076,0,0
7.5,171.5,176.69300722710562,0,0
7.5,170.75,176.68676340910363,0,0
7.0,170.75,176.68051959110167,0,0
7.0,169.5,176.67427577309968,0,0
7.0,170.0,176.66803195509772,0,0
7.0,170.75,176.66178813709573,0,0
7.0,170.75,176.65554431909374,0,0
7.0,169.5,176.64930050109177,0,0
7.0,168.0,176.64305668308978,0,0
7.0,168.0,176.63681286508782,0,0
7.0,168.25,176.63056904708583,0,0
7.0,169.25,176.62432522908387,0,0
7.0,169.25,176.61808141108187,0,0
6.5,169.75,176.6118375930799,0,0
6.5,169.75,176.60559377507792,0,0
6.5,169.75,176.59934995707593,0,0
6.0,170.5,176.59310613907397,0,0
5.5,170.0,176.58686232107198,0,0
5.0,170.0,176.58061850307,0,0
5.0,169.75,176.57437468506802,0,0
5.0,169.75,176.56813086706606,0,0
5.0,170.75,176.56188704906407,0,0
5.0,169.75,176.5556432310621,0,0
5.0,169.75,176.54939941306012,0,0
4.5,172.75,176.54315559505815,0,0
5.0,173.5,176.53691177705616,0,0
5.0,172.5,176.53066795905417,0,0
5.0,172.5,176.5244241410522,0,0
5.0,173.75,176.51818032305022,0,0
5.0,174.5,176.51193650504825,0,0
5.0,174.5,176.50569268704626,0,0
5.0,174.0,176.4994488690443,0,0
5.5,173.5,176.4932050510423,0,0
6.0,176.25,176.48696123304035,0,0
5.5,176.25,176.48071741503836,0,0
5.5,176.75,176.47447359703636,0,0
5.0,176.75,176.4682297790344,0,0
5.0,177.0,176.4619859610324,0,0
5.0,177.0,176.45574214303045,0,0
5.0,176.75,176.44949832502846,0,0
5.0,175.5,176.4432545070265,0,0
5.0,175.5,176.4370106890245,0,0
5.0,176.75,176.43076687102254,0,0
5.0,176.25,176.42452305302055,0,0
5.0,176.25,176.41827923501856,0,0
5.0,175.0,176.4120354170166,0,0
5.0,174.0,176.4057915990146,0,0
5.0,174.0,176.39954778101264,0,0
5.0,173.75,176.39330396301065,0,0
5.0,173.5,176.3870601450087,0,0
5.0,174.0,176.3808163270067,0,0
5.0,174.0,176.37457250900474,0,0
4.5,175.0,176.36832869100274,0,0
5.0,174.75,176.36208487300078,0,0
5.0,174.75,176.3558410549988,0,0
4.5,175.0,176.3495972369968,0,0
4.5,175.5,176.34335341899484,0,0
4.5,175.5,176.33710960099285,0,0
4.5,175.5,176.33086578299088,0,0
4.5,175.0,176.3246219649889,0,0
4.5,174.5,176.31837814698693,0,0
4.5,174.0,176.31213432898494,0,0
4.0,174.0,176.30589051098298,0,0
4.0,174.5,176.29964669298099,0,0
4.0,174.75,176.293402874979,0,0
4.0,174.75,176.28715905697703,0,0
4.0,174.75,176.28091523897504,0,0
4.0,174.75,176.27467142097308,0,0
4.0,175.5,176.2684276029711,0,0
4.0,175.5,176.26218378496912,0,0
4.0,175.5,176.25593996696713,0,0
4.0,175.5,176.24969614896517,0,0
4.0,176.0,176.24345233096318,0,0
4.0,176.0,176.2372085129612,0,0
4.0,175.75,176.23096469495923,0,0
4.0,175.75,176.22472087695724,0,0
4.0,175.0,176.21847705895527,0,0
4.0,175.0,176.21223324095328,0,0
4.0,174.75,176.20598942295132,0,0
3.5,175.0,176.19974560494933,0,0
3.5,175.0,176.19350178694737,0,0
3.5,175.0,176.18725796894537,0,0
3.5,175.0,176.1810141509434,0,0
3.5,174.75,176.17477033294142,0,0
3.5,174.75,176.16852651493943,0,0
3.5,174.75,176.16228269693747,0,0
3.5,175.5,176.15603887893548,0,0
3.5,174.75,176.1497950609335,0,0
3.0,174.75,176.14355124293152,0,0
3.0,175.0,176.13730742492956,0,0
3.0,175.0,176.13106360692757,0,0
3.0,175.0,176.1248197889256,0,0
3.0,175.0,176.11857597092362,0,0
3.0,175.0,176.11233215292162,0,0
3.0,174.75,176.10608833491966,0,0
3.0,174.75,176.09984451691767,0,0
3.0,173.75,176.0936006989157,0,0
3.0,173.25,176.08735688091372,0,0
2.5,172.75,176.08111306291175,0,0
2.5,172.75,176.07486924490976,0,0
2.5,173.5,176.0686254269078,0,0
2.5,172.75,176.0623816089058,0,0
2.5,172.75,176.05613779090385,0,0
2.5,172.75,176.04989397290186,0,0
2.5,173.5,176.04365015489986,0,0
2.5,174.5,176.0374063368979,0,0
2.5,174.5,176.0311625188959,0,0
3.0,175.0,176.02491870089395,0,0
3.0,175.0,176.01867488289196,0,0
3.0,175.0,176.01243106489,0,0
3.0,175.0,176.006187246888,0,0
3.0,175.0,175.99994342888604,0,0
3.0,175.0,175.99369961088405,0,0
2.5,175.0,175.98745579288206,0,0
2.5,175.0,175.9812119748801,0,0
2.5,175.0,175.9749681568781,0,0
2.5,175.0,175.96872433887614,0,0
2.5,175.0,175.96248052087415,0,0
2.5,175.5,175.9562367028722,0,0
2.5,175.5,175.9499928848702,0,0
2.5,176.0,175.94374906686824,0,0
2.5,176.0,175.93750524886624,0,0
2.5,176.0,175.93126143086425,0,0
2.5,176.0,175.9250176128623,0,0
2.5,176.25,175.9187737948603,0,0
2.5,176.25,175.91252997685834,0,0
2.5,176.0,175.90628615885635,0,0
2.5,175.75,175.90004234085438,0,0
2.5,175.75,175.8937985228524,0,0
2.5,174.75,175.88755470485043,0,0
2.5,174.0,175.88131088684844,0,0
2.5,173.75,175.87506706884648,0,0
2.0,173.75,175.86882325084449,0,0
2.0,173.25,175.8625794328425,0,0
2.0,172.75,175.85633561484053,0,0
2.0,172.25,175.85009179683854,0,0
2.0,172.25,175.84384797883658,0,0
2.0,172.25,175.8376041608346,0,0
2.0,172.25,175.83136034283262,0,0
2.0,172.25,175.82511652483063,0,0
2.0,172.0,175.81887270682867,0,0
2.0,171.5,175.81262888882668,0,0
2.0,172.25,175.8063850708247,0,0
2.0,172.25,175.80014125282273,0,0
2.0,172.25,175.79389743482074,0,0
2.0,172.25,175.78765361681877,0,0
2.0,172.25,175.78140979881678,0,0
2.0,172.5,175.77516598081482,0,0
2.0,172.75,175.76892216281283,0,0
2.0,172.75,175.76267834481087,0,0
2.0,172.75,175.75643452680887,0,0
2.0,173.25,175.75019070880688,0,0
2.0,173.75,175.74394689080492,0,0
2.0,173.75,175.73770307280293,0,0
2.0,172.75,175.73145925480097,0,0
2.0,172.0,175.72521543679898,0,0
2.0,173.25,175.718971618797,0,0
2.0,173.25,175.71272780079502,0,0
1.5,172.75,175.70648398279306,0,0
1.5,173.5,175.70024016479107,0,0
1.5,174.75,175.6939963467891,0,0
1.5,174.75,175.68775252878712,0,0
1.5,174.75,175.68150871078512,0,0
1.5,175.5,175.67526489278316,0,0
1.5,175.5,175.66902107478117,0,0
1.5,174.0,175.6627772567792,0,0
1.5,173.75,175.65653343877722,0,0
1.5,174.0,175.65028962077525,0,0
1.5,174.0,175.64404580277326,0,0
1.5,174.75,175.6378019847713,0,0
1.5,175.0,175.6315581667693,0,0
1.5,175.0,175.62531434876732,0,0
1.5,175.0,175.61907053076536,0,0
1.5,175.0,175.61282671276336,0,0
1.5,175.0,175.6065828947614,0,0
1.5,175.0,175.6003390767594,0,0
2.0,175.0,175.59409525875745,0,0
1.5,175.5,175.58785144075546,0,0
1.5,175.5,175.5816076227535,0,0
1.5,175.5,175.5753638047515,0,0
1.5,175.75,175.5691199867495,0,0
1.5,176.0,175.56287616874755,0,0
1.5,175.75,175.55663235074556,0,0
1.5,175.75,175.5503885327436,0,0
1.5,175.75,175.5441447147416,0,0
1.5,176.25,175.53790089673964,0,0
1.5,176.0,175.53165707873765,0,0
1.5,176.0,175.5254132607357,0,0
1.5,176.25,175.5191694427337,0,0
1.5,176.25,175.51292562473174,0,0
1.5,176.25,175.50668180672974,0,0
1.5,176.25,175.50043798872775,0,0
1.5,177.0,175.4941941707258,0,0
1.5,177.25,175.4879503527238,0,0
1.5,177.25,175.48170653472184,0,0
1.5,177.25,175.47546271671985,0,0
1.5,177.25,175.46921889871788,0,0
1.5,177.75,175.4629750807159,0,0
1.5,177.75,175.45673126271393,0,0
1.5,177.75,175.45048744471194,0,0
1.5,178.25,175.44424362670995,0,0
1.5,178.25,175.43799980870799,0,0
1.5,178.25,175.431755990706,0,0
1.5,178.25,175.42551217270403,0,0
1.5,178.75,175.41926835470204,0,0
1.5,178.25,175.41302453670008,0,0
1.5,178.25,175.4067807186981,0,0
1.5,178.25,175.40053690069612,0,0
1.5,178.25,175.39429308269413,0,0
1.5,178.75,175.38804926469214,0,0
1.5,178.75,175.38180544669018,0,0
1.5,178.25,175.3755616286882,0,0
1.5,178.75,175.36931781068623,0,0
1.5,178.75,175.36307399268424,0,0
1.5,178.75,175.35683017468227,0,0
1.5,178.25,175.35058635668028,0,0
1.5,178.25,175.34434253867832,0,0
1.5,179.0,175.33809872067633,0,0
1.5,179.0,175.33185490267437,0,0
1.5,178.75,175.32561108467237,0,0
1.5,178.75,175.31936726667038,0,0
1.5,178.75,175.31312344866842,0,0
1.5,178.75,175.30687963066643,0,0
1.5,178.25,175.30063581266447,0,0
1.5,178.25,175.29439199466248,0,0
1.5,178.25,175.2881481766605,0,0
1.5,178.25,175.28190435865852,0,0
1.5,178.0,175.27566054065656,0,0
1.5,177.75,175.26941672265457,0,0
1.0,177.75,175.26317290465258,0,0
1.5,177.75,175.25692908665062,0,0
1.5,177.25,175.25068526864862,0,0
1.0,176.75,175.24444145064666,0,0
1.0,176.75,175.23819763264467,0,0
1.0,176.75,175.2319538146427,0,0
1.5,176.75,175.22570999664072,0,0
1.0,176.75,175.21946617863875,0,0
1.0,176.75,175.21322236063676,0,0
1.0,176.75,175.20697854263477,0,0
1.0,176.75,175.2007347246328,0,0
1.0,176.25,175.19449090663082,0,0
1.0,176.25,175.18824708862886,0,0
1.0,176.0,175.18200327062686,0,0
1.5,176.0,175.1757594526249,0,0
1.0,175.75,175.1695156346229,0,0
1.0,175.75,175.16327181662095,0,0
1.0,176.0,175.15702799861896,0,0
1.0,176.0,175.150784180617,0,0
1.0,176.25,175.144540362615,0,0
1.0,176.25,175.138296544613,0,0
1.0,176.25,175.13205272661105,0,0
1.0,176.75,175.12580890860906,0,0
1.0,176.75,175.1195650906071,0,0
1.0,177.0,175.1133212726051,0,0
1.0,177.0,175.10707745460314,0,0
1.0,176.75,175.10083363660115,0,0
1.0,176.75,175.0945898185992,0,0
1.0,176.75,175.0883460005972,0,0
1.0,176.25,175.0821021825952,0,0
1.0,176.0,175.07585836459324,0,0
1.0,176.0,175.06961454659125,0,0
1.0,175.75,175.0633707285893,0,0
1.0,176.0,175.0571269105873,0,0
1.0,175.5,175.05088309258534,0,0
1.0,175.5,175.04463927458335,0,0
1.0,175.0,175.03839545658138,0,0
1.0,174.75,175.0321516385794,0,0
1.0,174.75,175.0259078205774,0,0
1.0,174.75,175.01966400257544,0,0
1.0,174.75,175.01342018457345,0,0
1.0,175.5,175.00717636657149,0,0
1.0,175.5,175.0009325485695,0,0
0.5,175.5,174.99468873056753,0,0
0.5,175.0,174.98844491256554,0,0
1.0,175.0,174.98220109456358,0,0
1.0,175.0,174.9759572765616,0,0
0.5,175.0,174.96971345855962,0,0
0.5,175.75,174.96346964055763,0,0
1.0,175.75,174.95722582255564,0,0
1.0,176.0,174.95098200455368,0,0
1.0,176.0,174.9447381865517,0,0
1.0,176.25,174.93849436854973,0,0
1.0,176.25,174.93225055054774,0,0
1.0,175.75,174.92600673254577,0,0
1.0,175.5,174.91976291454378,0,0
0.5,175.5,174.91351909654182,0,0
0.5,175.5,174.90727527853983,0,0
0.5,175.5,174.90103146053784,0,0
1.0,175.0,174.89478764253587,0,0
1.0,175.0,174.88854382453388,0,0
0.5,175.0,174.88230000653192,0,0
0.5,174.5,174.87605618852993,0,0
0.5,173.75,174.86981237052797,0,0
0.5,173.75,174.86356855252598,0,0
0.5,173.5,174.857324734524,0,0
0.5,173.25,174.85108091652202,0,0
0.0,174.0,174.84483709852003,0,0
0.0,174.0,174.83859328051807,0,0
0.0,174.0,174.83234946251608,0,0
0.0,173.75,174.82610564451412,0,0
0.0,173.75,174.81986182651212,0,0
0.0,172.75,174.81361800851016,0,0
0.5,172.75,174.80737419050817,0,0
0.5,172.25,174.8011303725062,0,0
0.5,172.25,174.79488655450422,0,0
0.5,171.5,174.78864273650225,0,0
0.5,171.5,174.78239891850026,0,0
0.5,172.5,174.77615510049827,0,0
0.0,172.5,174.7699112824963,0,0
0.5,174.0,174.76366746449432,0,0
0.5,174.0,174.75742364649236,0,0
0.5,174.0,174.75117982849036,0,0
0.5,174.0,174.7449360104884,0,0
0.0,174.0,174.7386921924864,0,0
0.0,172.75,174.73244837448445,0,0
0.0,172.75,174.72620455648246,0,0
0.0,173.25,174.71996073848047,0,0
0.0,173.25,174.7137169204785,0,0
0.0,173.25,174.7074731024765,0,0
0.0,173.75,174.70122928447455,0,0
0.0,174.75,174.69498546647256,0,0
0.0,175.0,174.6887416484706,0,0
0.0,175.0,174.6824978304686,0,0
0.0,174.75,174.67625401246664,0,0
0.0,173.5,174.67001019446465,0,0
0.0,174.0,174.66376637646266,0,0
0.0,174.0,174.6575225584607,0,0
0.0,174.5,174.6512787404587,0,0
0.0,175.0,174.64503492245674,0,0
0.0,176.0,174.63879110445475,0,0
0.0,176.0,174.6325472864528,0,0
0.0,176.0,174.6263034684508,0,0
0.0,176.25,174.62005965044884,0,0
0.0,177.0,174.61381583244685,0,0
0.0,177.0,174.60757201444488,0,0
0.0,176.25,174.6013281964429,0,0
0.0,176.0,174.5950843784409,0,0
0.0,176.0,174.58884056043894,0,0
0.0,176.0,174.58259674243695,0,0
0.0,176.25,174.57635292443499,0,0
0.0,176.25,174.570109106433,0,0
0.5,176.25,174.56386528843103,0,0
0.0,176.25,174.55762147042904,0,0
0.5,176.0,174.55137765242708,0,0
0.0,176.25,174.5451338344251,0,0
0.0,176.25,174.5388900164231,0,0
0.0,175.75,174.53264619842113,0,0
0.0,175.5,174.52640238041914,0,0
0.0,177.0,174.52015856241718,0,0
0.0,177.0,174.5139147444152,0,0
0.0,178.75,174.50767092641323,0,0
0.0,177.0,174.50142710841124,0,0
0.0,177.75,174.49518329040927,0,0
0.0,177.75,174.48893947240728,0,0
0.0,179.0,174.4826956544053,0,0
0.0,179.0,174.47645183640333,0,0
0.0,178.25,174.47020801840134,0,0
0.0,179.75,174.46396420039937,0,0
0.0,180.25,174.45772038239738,0,0
0.0,180.25,174.45147656439542,0,0
0.0,179.25,174.44523274639343,0,0
0.0,179.25,174.43898892839147,0,0
0.0,180.25,174.43274511038948,0,0
0.0,180.25,174.4265012923875,0,0
0.0,180.25,174.42025747438552,0,0
0.5,180.25,174.41401365638353,0,0
0.5,181.25,174.40776983838157,0,0
0.5,181.25,174.40152602037958,0,0
0.5,181.25,174.39528220237762,0,0
0.5,180.75,174.38903838437562,0,0
0.5,179.75,174.38279456637366,0,0
0.5,179.75,174.37655074837167,0,0
0.5,180.0,174.3703069303697,0,0
0.5,179.75,174.36406311236772,0,0
0.5,179.75,174.35781929436573,0,0
1.0,179.75,174.35157547636376,0,0
1.0,179.25,174.34533165836177,0,0
1.0,179.0,174.3390878403598,0,0
1.0,179.0,174.33284402235782,0,0
1.0,179.0,174.32660020435586,0,0
1.0,178.75,174.32035638635386,0,0
1.0,178.0,174.3141125683519,0,0
1.0,177.75,174.3078687503499,0,0
1.0,177.75,174.30162493234792,0,0
1.0,177.25,174.29538111434596,0,0
1.0,177.0,174.28913729634397,0,0
1.0,177.0,174.282893478342,0,0
1.0,176.75,174.27664966034,0,0
1.0,176.0,174.27040584233805,0,0
1.0,175.5,174.26416202433606,0,0
1.0,175.5,174.2579182063341,0,0
1.0,175.75,174.2516743883321,0,0
1.0,175.5,174.24543057033014,0,0
1.5,175.5,174.23918675232815,0,0
1.5,175.5,174.23294293432616,0,0
1.5,175.5,174.2266991163242,0,0
1.5,175.0,174.2204552983222,0,0
1.5,174.75,174.21421148032024,0,0
1.5,174.75,174.20796766231825,0,0
1.5,175.0,174.2017238443163,0,0
1.5,174.75,174.1954800263143,0,0
1.5,174.75,174.18923620831234,0,0
1.5,175.0,174.18299239031035,0,0
1.5,175.0,174.17674857230836,0,0
1.5,175.0,174.1705047543064,0,0
1.5,175.0,174.1642609363044,0,0
1.5,175.0,174.15801711830244,0,0
1.5,175.5,174.15177330030045,0,0
1.5,175.0,174.14552948229849,0,0
2.0,175.0,174.1392856642965,0,0
2.0,174.75,174.13304184629453,0,0
2.0,174.75,174.12679802829254,0,0
2.0,174.75,174.12055421029055,0,0
2.5,175.0,174.1143103922886,0,0
2.5,175.0,174.1080665742866,0,0
2.5,175.0,174.10182275628463,0,0
2.5,174.75,174.09557893828264,0,0
2.5,174.5,174.08933512028068,0,0
2.5,174.5,174.0830913022787,0,0
2.5,174.75,174.07684748427673,0,0
2.5,174.5,174.07060366627474,0,0
2.5,174.5,174.06435984827277,0,0
3.0,174.0,174.05811603027078,0,0
3.0,174.0,174.0518722122688,0,0
3.5,173.75,174.04562839426683,0,0
3.5,173.75,174.03938457626484,0,0
3.5,173.75,174.03314075826287,0,0
3.5,173.75,174.02689694026088,0,0
3.5,174.5,174.02065312225892,0,0
4.0,174.5,174.01440930425693,0,0
4.0,174.0,174.00816548625497,0,0
4.0,174.0,174.00192166825298,0,0
4.0,174.0,173.99567785025098,0,0
4.0,174.5,173.98943403224902,0,0
4.5,174.5,173.98319021424703,0,0
5.0,174.5,173.97694639624507,0,0
5.0,174.5,173.97070257824308,0,0
5.0,174.0,173.96445876024111,0,0
5.0,174.5,173.95821494223912,0,0
5.0,174.75,173.95197112423716,0,0
5.0,174.75,173.94572730623517,0,0
5.0,174.5,173.93948348823318,0,0
5.5,175.0,173.93323967023122,0,0
5.5,175.75,173.92699585222923,0,0
6.0,175.75,173.92075203422726,0,0
6.5,175.5,173.91450821622527,0,0
6.5,175.5,173.9082643982233,0,0
6.5,175.5,173.90202058022132,0,0
6.5,175.5,173.89577676221936,0,0
6.5,176.25,173.88953294421736,0,0
6.5,177.0,173.8832891262154,0,0
6.5,177.0,173.8770453082134,0,0
6.5,176.75,173.87080149021142,0,0
6.5,178.25,173.86455767220946,0,0
6.0,177.25,173.85831385420747,0,0
6.0,177.25,173.8520700362055,0,0
6.0,177.25,173.8458262182035,0,0
6.0,177.25,173.83958240020155,0,0
6.5,177.0,173.83333858219956,0,0
6.5,177.75,173.8270947641976,0,0
6.5,178.75,173.8208509461956,0,0
7.0,178.75,173.81460712819361,0,0
7.5,178.0,173.80836331019165,0,0
7.5,178.75,173.80211949218966,0,0
7.5,179.0,173.7958756741877,0,0
7.5,179.0,173.7896318561857,0,0
7.0,179.25,173.78338803818374,0,0
7.0,180.0,173.77714422018175,0,0
7.5,180.0,173.7709004021798,0,0
7.5,180.0,173.7646565841778,0,0
7.5,179.25,173.7584127661758,0,0
7.5,180.0,173.75216894817385,0,0
8.0,181.0,173.74592513017186,0,0
8.0,181.0,173.7396813121699,0,0
8.5,180.75,173.7334374941679,0,0
8.5,181.25,173.72719367616594,0,0
8.5,180.75,173.72094985816395,0,0
9.0,180.75,173.71470604016199,0,0
9.0,180.0,173.70846222216,0,0
9.0,179.25,173.70221840415803,0,0
10.0,181.0,173.69597458615604,0,0
10.0,181.0,173.68973076815405,0,0
10.0,181.0,173.6834869501521,0,0
9.5,180.75,173.6772431321501,0,0
9.5,181.0,173.67099931414813,0,0
9.5,181.0,173.66475549614614,0,0
9.5,181.0,173.65851167814418,0,0
9.5,180.75,173.6522678601422,0,0
10.0,179.75,173.64602404214023,0,0
10.0,179.75,173.63978022413824,0,0
10.0,179.75,173.63353640613624,0,0
10.0,180.25,173.62729258813428,0,0
10.0,180.75,173.6210487701323,0,0
10.0,180.75,173.61480495213033,0,0
10.0,180.75,173.60856113412834,0,0
10.5,181.25,173.60231731612637,0,0
10.5,181.25,173.59607349812438,0,0
11.0,181.0,173.58982968012242,0,0
11.0,181.25,173.58358586212043,0,0
11.0,181.25,173.57734204411844,0,0
11.0,180.0,173.57109822611648,0,0
11.0,182.0,173.56485440811448,0,0
10.5,182.0,173.55861059011252,0,0
10.5,181.25,173.55236677211053,0,0
10.5,181.25,173.54612295410857,0,0
10.5,181.25,173.53987913610658,0,0
10.5,181.25,173.53363531810461,0,0
10.5,180.75,173.52739150010262,0,0
10.5,181.0,173.52114768210066,0,0
11.0,181.0,173.51490386409867,0,0
11.0,181.0,173.50866004609668,0,0
11.0,181.25,173.50241622809472,0,0
11.0,181.75,173.49617241009273,0,0
11.0,181.75,173.48992859209076,0,0
11.0,181.75,173.48368477408877,0,0
10.5,181.25,173.4774409560868,0,0
11.0,181.25,173.47119713808482,0,0
11.0,180.75,173.46495332008286,0,0
11.0,180.75,173.45870950208086,0,0
11.0,180.75,173.45246568407887,0,0
11.0,180.0,173.4462218660769,0,0
11.0,178.75,173.43997804807492,0,0
11.0,178.75,173.43373423007296,0,0
11.0,177.75,173.42749041207097,0,0
10.5,176.25,173.421246594069,0,0
10.5,176.25,173.415002776067,0,0
10.5,175.75,173.40875895806505,0,0
10.5,175.5,173.40251514006306,0,0
10.5,174.75,173.39627132206107,0,0
10.5,174.75,173.3900275040591,0,0
10.0,174.5,173.38378368605711,0,0
10.0,174.0,173.37753986805515,0,0
10.0,174.5,173.37129605005316,0,0
10.0,174.5,173.3650522320512,0,0
10.0,174.0,173.3588084140492,0,0
10.0,174.75,173.35256459604724,0,0
10.0,174.75,173.34632077804525,0,0
10.0,175.5,173.3400769600433,0,0
9.5,175.5,173.3338331420413,0,0
9.0,175.0,173.3275893240393,0,0
8.5,175.0,173.32134550603735,0,0
8.5,175.0,173.31510168803536,0,0
9.0,179.0,173.3088578700334,0,0
9.0,177.75,173.3026140520314,0,0
9.0,177.75,173.29637023402944,0,0
9.0,177.75,173.29012641602745,0,0
9.0,177.75,173.28388259802549,0,0
9.0,177.75,173.2776387800235,0,0
9.0,177.75,173.2713949620215,0,0
8.5,177.75,173.26515114401954,0,0
7.5,178.0,173.25890732601755,0,0
7.5,177.75,173.2526635080156,0,0
7.5,177.75,173.2464196900136,0,0
7.5,179.25,173.24017587201163,0,0
8.0,179.25,173.23393205400964,0,0
7.5,179.75,173.22768823600768,0,0
7.5,180.75,173.2214444180057,0,0
8.0,181.0,173.2152006000037,0,0
8.0,181.0,173.20895678200174,0,0
7.5,181.25,173.20271296399974,0,0
