toco,fhr,baseline,acc,dec
7.5,0.0,134.07665343512875,0,0
5.5,0.0,134.08049687207202,0,0
3.5,0.0,134.0843403090153,0,0
3.0,0.0,134.0881837459586,0,0
3.5,0.0,134.09202718290186,0,0
7.5,0.0,134.09587061984513,0,0
8.5,0.0,134.09971405678843,0,0
8.5,0.0,134.1035574937317,0,0
8.5,0.0,134.10740093067497,0,0
10.0,0.0,134.11124436761827,0,0
10.0,0.0,134.11508780456154,0,0
9.0,0.0,134.1189312415048,0,0
7.5,0.0,134.1227746784481,0,0
7.0,0.0,134.12661811539138,0,0
7.0,0.0,134.13046155233465,0,0
6.5,0.0,134.13430498927795,0,0
6.5,0.0,134.13814842622122,0,0
7.0,0.0,134.1419918631645,0,0
7.0,0.0,134.1458353001078,0,0
7.0,0.0,134.14967873705106,0,0
7.0,0.0,134.15352217399433,0,0
7.0,0.0,134.15736561093763,0,0
6.5,0.0,134.1612090478809,0,0
6.0,0.0,134.16505248482417,0,0
6.0,0.0,134.16889592176747,0,0
6.0,0.0,134.17273935871074,0,0
6.0,0.0,134.176582795654,0,0
6.0,0.0,134.1804262325973,0,0
6.0,0.0,134.18426966954058,0,0
6.0,0.0,134.18811310648388,0,0
5.0,0.0,134.19195654342715,0,0
5.5,0.0,134.19579998037042,0,0
6.0,0.0,134.19964341731372,0,0
7.0,0.0,134.203486854257,0,0
7.5,0.0,134.20733029120026,0,0
8.0,0.0,134.21117372814356,0,0
7.5,0.0,134.21501716508683,0,0
6.5,0.0,134.2188606020301,0,0
6.5,0.0,134.2227040389734,0,0
7.0,0.0,134.22654747591668,0,0
7.0,0.0,134.23039091285995,0,0
7.0,0.0,134.23423434980324,0,0
7.5,0.0,134.23807778674652,0,0
7.0,0.0,134.2419212236898,0,0
7.0,0.0,134.24576466063309,0,0
7.0,0.0,134.24960809757636,0,0
6.5,0.0,134.25345153451963,0,0
6.5,0.0,134.25729497146293,0,0
6.5,0.0,134.2611384084062,0,0
6.5,0.0,134.26498184534947,0,0
6.5,0.0,134.26882528229277,0,0
6.0,0.0,134.27266871923604,0,0
6.5,0.0,134.2765121561793,0,0
7.0,0.0,134.2803555931226,0,0
7.0,0.0,134.28419903006588,0,0
7.0,0.0,134.28804246700915,0,0
8.5,0.0,134.29188590395245,0,0
9.0,0.0,134.29572934089572,0,0
8.5,0.0,134.29957277783902,0,0
8.5,0.0,134.3034162147823,0,0
8.0,0.0,134.30725965172556,0,0
7.5,0.0,134.31110308866886,0,0
7.5,0.0,134.31494652561213,0,0
7.0,0.0,134.3187899625554,0,0
7.0,0.0,134.3226333994987,0,0
7.0,0.0,134.32647683644197,0,0
7.0,0.0,134.33032027338524,0,0
7.0,0.0,134.33416371032854,0,0
7.0,0.0,134.3380071472718,0,0
7.0,0.0,134.34185058421508,0,0
7.0,0.0,134.34569402115838,0,0
7.0,0.0,134.34953745810165,0,0
7.0,0.0,134.35338089504492,0,0
7.0,0.0,134.35722433198822,0,0
8.0,0.0,134.3610677689315,0,0
8.5,0.0,134.36491120587476,0,0
7.5,0.0,134.36875464281806,0,0
7.0,0.0,134.37259807976133,0,0
7.0,0.0,134.3764415167046,0,0
7.0,0.0,134.3802849536479,0,0
7.0,0.0,134.38412839059117,0,0
7.5,0.0,134.38797182753444,0,0
8.0,0.0,134.39181526447774,0,0
8.5,0.0,134.395658701421,0,0
8.5,0.0,134.39950213836428,0,0
8.0,0.0,134.40334557530758,0,0
7.0,0.0,134.40718901225085,0,0
7.5,0.0,134.41103244919415,0,0
7.5,0.0,134.41487588613742,0,0
7.5,0.0,134.4187193230807,0,0
8.0,0.0,134.422562760024,0,0
8.0,0.0,134.42640619696726,0,0
8.0,0.0,134.43024963391053,0,0
8.0,0.0,134.43409307085383,0,0
8.0,0.0,134.4379365077971,0,0
8.0,0.0,134.44177994474038,0,0
8.0,0.0,134.44562338168367,0,0
8.5,0.0,134.44946681862695,0,0
8.5,0.0,134.45331025557022,0,0
8.5,0.0,134.45715369251351,0,0
8.5,0.0,134.46099712945679,0,0
7.5,0.0,134.46484056640006,0,0
7.5,0.0,134.46868400334336,0,0
7.5,0.0,134.47252744028663,0,0
7.5,0.0,134.4763708772299,0,0
8.0,0.0,134.4802143141732,0,0
8.5,0.0,134.48405775111647,0,0
8.5,0.0,134.48790118805974,0,0
8.5,0.0,134.49174462500304,0,0
8.5,0.0,134.4955880619463,0,0
8.5,0.0,134.49943149888958,0,0
8.0,0.0,134.50327493583288,0,0
7.5,0.0,134.50711837277615,0,0
7.5,0.0,134.51096180971942,0,0
7.0,0.0,134.51480524666272,0,0
7.0,0.0,134.518648683606,0,0
8.0,0.0,134.5224921205493,0,0
8.5,0.0,134.52633555749256,0,0
8.5,0.0,134.53017899443583,0,0
8.5,0.0,134.53402243137913,0,0
8.5,0.0,134.5378658683224,0,0
8.5,0.0,134.54170930526567,0,0
8.5,0.0,134.54555274220897,0,0
8.5,0.0,134.54939617915224,0,0
8.5,0.0,134.5532396160955,0,0
8.5,0.0,134.5570830530388,0,0
8.5,0.0,134.56092648998208,0,0
8.5,0.0,134.56476992692535,0,0
8.5,0.0,134.56861336386865,0,0
8.5,0.0,134.57245680081192,0,0
8.5,0.0,134.5763002377552,0,0
8.5,0.0,134.5801436746985,0,0
8.5,0.0,134.58398711164176,0,0
8.5,0.0,134.58783054858503,0,0
8.5,0.0,134.59167398552833,0,0
8.0,0.0,134.5955174224716,0,0
7.5,0.0,134.59936085941487,0,0
8.0,0.0,134.60320429635817,0,0
8.0,0.0,134.60704773330144,0,0
8.5,0.0,134.6108911702447,0,0
8.5,0.0,134.614734607188,0,0
8.5,0.0,134.61857804413128,0,0
8.5,0.0,134.62242148107455,0,0
8.5,0.0,134.62626491801785,0,0
8.5,0.0,134.63010835496112,0,0
8.5,0.0,134.63395179190442,0,0
8.5,0.0,134.6377952288477,0,0
8.5,0.0,134.64163866579096,0,0
9.5,0.0,134.64548210273426,0,0
8.5,0.0,134.64932553967753,0,0
8.5,0.0,134.6531689766208,0,0
8.5,0.0,134.6570124135641,0,0
8.0,0.0,134.66085585050737,0,0
8.0,0.0,134.66469928745065,0,0
8.0,0.0,134.66854272439394,0,0
8.5,0.0,134.67238616133722,0,0
8.5,0.0,134.67622959828049,0,0
8.5,0.0,134.68007303522378,0,0
8.5,0.0,134.68391647216706,0,0
8.5,0.0,134.68775990911033,0,0
8.5,0.0,134.69160334605363,0,0
8.5,0.0,134.6954467829969,0,0
8.5,0.0,134.69929021994017,0,0
8.5,0.0,134.70313365688347,0,0
8.0,0.0,134.70697709382674,0,0
7.0,0.0,134.71082053077,0,0
6.5,0.0,134.7146639677133,0,0
7.0,0.0,134.71850740465658,0,0
7.0,0.0,134.72235084159985,0,0
7.0,0.0,134.72619427854315,0,0
7.5,0.0,134.73003771548642,0,0
7.5,0.0,134.7338811524297,0,0
7.0,0.0,134.737724589373,0,0
7.0,0.0,134.74156802631626,0,0
7.5,0.0,134.74541146325956,0,0
8.0,0.0,134.74925490020283,0,0
7.5,0.0,134.7530983371461,0,0
7.0,0.0,134.7569417740894,0,0
7.0,0.0,134.76078521103267,0,0
7.0,0.0,134.76462864797594,0,0
7.0,0.0,134.76847208491924,0,0
7.0,0.0,134.7723155218625,0,0
7.0,0.0,134.77615895880578,0,0
7.0,0.0,134.78000239574908,0,0
6.5,0.0,134.78384583269235,0,0
6.0,0.0,134.78768926963562,0,0
6.0,0.0,134.79153270657892,0,0
6.5,0.0,134.7953761435222,0,0
6.0,0.0,134.79921958046546,0,0
6.5,0.0,134.80306301740876,0,0
7.0,0.0,134.80690645435203,0,0
7.0,0.0,134.8107498912953,0,0
7.0,0.0,134.8145933282386,0,0
7.0,0.0,134.81843676518187,0,0
7.0,0.0,134.82228020212514,0,0
7.0,0.0,134.82612363906844,0,0
6.5,0.0,134.8299670760117,0,0
7.0,0.0,134.83381051295498,0,0
7.0,0.0,134.83765394989828,0,0
7.0,0.0,134.84149738684155,0,0
7.0,0.0,134.84534082378485,0,0
7.0,0.0,134.84918426072812,0,0
7.0,0.0,134.8530276976714,0,0
7.0,0.0,134.8568711346147,0,0
7.0,0.0,134.86071457155796,0,0
6.0,0.0,134.86455800850123,0,0
6.0,0.0,134.86840144544453,0,0
6.0,0.0,134.8722448823878,0,0
7.0,0.0,134.87608831933107,0,0
7.0,0.0,134.87993175627437,0,0
7.0,0.0,134.88377519321764,0,0
7.0,0.0,134.88761863016092,0,0
6.5,0.0,134.89146206710421,0,0
7.5,0.0,134.89530550404749,0,0
8.0,0.0,134.89914894099076,0,0
8.0,0.0,134.90299237793405,0,0
7.5,0.0,134.90683581487733,0,0
7.0,0.0,134.9106792518206,0,0
7.0,0.0,134.9145226887639,0,0
6.5,0.0,134.91836612570717,0,0
6.5,0.0,134.92220956265044,0,0
7.0,0.0,134.92605299959374,0,0
7.0,0.0,134.929896436537,0,0
