toco,fhr,baseline,acc,dec
31.0,150.0,148.50052514582774,0,0
30.0,150.0,148.4994151337385,0,0
29.5,146.0,148.49830512164925,0,0
28.0,146.0,148.49719510956,0,0
28.0,143.25,148.49608509747077,0,0
29.0,140.5,148.49497508538153,0,0
30.0,140.5,148.49386507329228,0,0
30.0,140.0,148.49275506120307,0,0
29.5,140.0,148.49164504911383,0,0
29.5,139.0,148.49053503702459,0,0
31.0,139.25,148.48942502493534,0,0
29.5,139.25,148.4883150128461,0,0
29.0,141.75,148.48720500075686,0,0
28.0,141.75,148.48609498866762,0,0
27.5,142.25,148.48498497657837,0,0
28.5,143.5,148.48387496448913,0,0
29.5,143.5,148.4827649523999,0,0
29.5,144.25,148.48165494031065,0,0
29.0,145.25,148.4805449282214,0,0
29.0,145.25,148.47943491613216,0,0
28.0,146.25,148.47832490404292,0,0
29.5,146.25,148.47721489195368,0,0
30.5,146.0,148.47610487986444,0,0
29.5,145.5,148.4749948677752,0,0
29.5,145.5,148.47388485568595,0,0
30.5,144.25,148.47277484359674,0,0
30.5,144.25,148.4716648315075,0,0
31.5,143.25,148.47055481941825,0,0
32.0,143.25,148.469444807329,0,0
32.0,142.75,148.46833479523977,0,0
31.0,145.0,148.46722478315053,0,0
31.0,145.0,148.46611477106129,0,0
32.0,144.25,148.46500475897204,0,0
32.0,144.25,148.4638947468828,0,0
31.0,145.0,148.46278473479356,0,0
30.0,145.0,148.46167472270432,0,0
29.5,143.75,148.46056471061507,0,0
31.0,143.0,148.45945469852583,0,0
31.0,143.0,148.4583446864366,0,0
31.0,142.0,148.45723467434735,0,0
31.5,142.0,148.4561246622581,0,0
31.5,142.0,148.45501465016886,0,0
29.5,142.25,148.45390463807962,0,0
28.0,142.25,148.4527946259904,0,0
28.0,142.0,148.45168461390116,0,0
29.0,142.0,148.45057460181192,0,0
29.5,142.25,148.44946458972268,0,0
30.0,142.25,148.44835457763344,0,0
30.5,142.0,148.4472445655442,0,0
31.0,142.5,148.44613455345495,0,0
31.0,142.5,148.4450245413657,0,0
29.0,142.25,148.44391452927647,0,0
28.0,142.25,148.44280451718723,0,0
28.0,142.0,148.44169450509798,0,0
28.0,142.75,148.44058449300874,0,0
29.5,142.75,148.4394744809195,0,0
29.5,145.0,148.43836446883026,0,0
29.5,144.25,148.43725445674102,0,0
29.5,144.25,148.43614444465177,0,0
29.5,145.5,148.43503443256253,0,0
29.0,145.5,148.43392442047332,0,0
28.0,145.0,148.43281440838408,0,0
28.0,145.25,148.43170439629483,0,0
28.0,145.25,148.4305943842056,0,0
28.0,145.75,148.42948437211635,0,0
28.5,145.75,148.4283743600271,0,0
29.0,147.25,148.42726434793786,0,0
29.5,149.0,148.42615433584862,0,0
29.5,149.0,148.42504432375938,0,0
29.5,150.0,148.42393431167014,0,0
29.0,149.0,148.4228242995809,0,0
28.0,149.0,148.42171428749165,0,0
28.0,148.75,148.4206042754024,0,0
28.0,148.75,148.41949426331317,0,0
28.5,149.25,148.41838425122393,0,0
29.0,151.0,148.41727423913468,0,0
29.5,151.0,148.41616422704544,0,0
29.5,151.0,148.4150542149562,0,0
29.5,151.25,148.413944202867,0,0
28.5,151.25,148.41283419077774,0,0
28.0,150.5,148.4117241786885,0,0
28.0,150.75,148.41061416659926,0,0
28.5,150.75,148.40950415451002,0,0
29.5,150.5,148.40839414242078,0,0
29.5,150.5,148.40728413033153,0,0
30.5,149.25,148.4061741182423,0,0
29.0,149.75,148.40506410615305,0,0
29.5,149.75,148.4039540940638,0,0
29.5,150.0,148.40284408197456,0,0
29.5,151.0,148.40173406988532,0,0
29.5,151.0,148.40062405779608,0,0
30.0,151.0,148.39951404570684,0,0
31.0,151.0,148.3984040336176,0,0
30.5,151.0,148.39729402152835,0,0
31.0,150.75,148.3961840094391,0,0
31.5,150.75,148.39507399734987,0,0
31.5,150.0,148.39396398526065,0,0
31.0,149.25,148.3928539731714,0,0
31.0,149.25,148.39174396108217,0,0
31.0,149.0,148.39063394899293,0,0
32.5,149.0,148.3895239369037,0,0
33.5,148.75,148.38841392481444,0,0
33.0,149.5,148.3873039127252,0,0
34.0,149.5,148.38619390063596,0,0
34.5,150.5,148.38508388854672,0,0
35.0,152.75,148.38397387645747,0,0
34.0,152.75,148.38286386436823,0,0
31.0,154.0,148.381753852279,0,0
29.5,154.0,148.38064384018975,0,0
29.5,154.0,148.3795338281005,0,0
29.5,155.5,148.37842381601126,0,0
29.0,155.5,148.37731380392202,0,0
29.5,159.25,148.37620379183278,0,0
29.5,159.25,148.37509377974354,0,0
29.5,157.75,148.37398376765432,0,0
30.0,157.75,148.37287375556508,0,0
29.5,156.25,148.37176374347584,0,0
29.5,152.0,148.3706537313866,0,0
30.0,152.0,148.36954371929735,0,0
30.5,146.0,148.3684337072081,0,0
31.0,146.0,148.36732369511887,0,0
31.0,141.0,148.36621368302963,0,0
31.0,141.0,148.36510367094039,0,0
30.5,139.5,148.36399365885114,0,0
31.0,139.5,148.3628836467619,0,0
31.5,140.25,148.36177363467266,0,0
31.5,140.5,148.36066362258342,0,0
32.0,140.5,148.35955361049417,0,0
32.5,141.75,148.35844359840493,0,0
32.0,141.75,148.3573335863157,0,0
32.5,143.25,148.35622357422645,0,0
32.0,143.25,148.35511356213723,0,0
31.0,146.5,148.354003550048,0,0
31.0,149.25,148.35289353795875,0,0
31.0,149.25,148.3517835258695,0,0
31.0,149.5,148.35067351378027,0,0
32.0,149.5,148.34956350169102,0,0
32.5,150.0,148.34845348960178,0,0
32.5,150.0,148.34734347751254,0,0
32.5,151.25,148.3462334654233,0,0
32.5,151.5,148.34512345333405,0,0
32.0,151.5,148.3440134412448,0,0
32.0,152.5,148.34290342915557,0,0
32.0,152.5,148.34179341706633,0,0
32.5,152.5,148.34068340497709,0,0
33.0,152.75,148.33957339288784,0,0
33.5,152.0,148.3384633807986,0,0
34.0,152.0,148.33735336870936,0,0
34.0,153.0,148.33624335662012,0,0
34.0,153.0,148.3351333445309,0,0
33.5,152.75,148.33402333244166,0,0
34.0,152.0,148.33291332035242,0,0
35.5,152.0,148.33180330826318,0,0
35.5,152.75,148.33069329617393,0,0
36.0,152.0,148.3295832840847,0,0
37.0,152.0,148.32847327199545,0,0
37.0,152.25,148.3273632599062,0,0
37.0,152.75,148.32625324781696,0,0
36.0,152.75,148.32514323572772,0,0
36.0,154.5,148.32403322363848,0,0
37.0,154.25,148.32292321154924,0,0
37.5,154.25,148.32181319946,0,0
38.5,152.75,148.32070318737075,0,0
39.5,155.25,148.3195931752815,0,0
40.0,155.25,148.31848316319227,0,0
40.5,156.0,148.31737315110303,0,0
41.0,156.0,148.31626313901378,0,0
40.5,158.0,148.31515312692457,0,0
40.0,156.5,148.31404311483533,0,0
40.0,156.5,148.3129331027461,0,0
41.5,156.25,148.31182309065684,0,0
42.0,155.75,148.3107130785676,0,0
43.0,155.75,148.30960306647836,0,0
44.0,155.75,148.30849305438912,0,0
44.5,155.5,148.30738304229988,0,0
45.0,155.5,148.30627303021063,0,0
46.0,155.75,148.3051630181214,0,0
45.5,155.75,148.30405300603215,0,0
44.5,158.0,148.3029429939429,0,0
44.5,157.25,148.30183298185366,0,0
45.0,157.25,148.30072296976442,0,0
46.0,157.5,148.29961295767518,0,0
47.5,157.5,148.29850294558594,0,0
48.0,156.75,148.2973929334967,0,0
49.0,156.75,148.29628292140748,0,0
50.0,161.0,148.29517290931824,0,0
50.5,161.5,148.294062897229,0,0
51.5,161.5,148.29295288513975,0,0
51.0,163.75,148.2918428730505,0,0
49.5,163.75,148.29073286096127,0,0
48.0,162.75,148.28962284887203,0,0
47.0,162.75,148.2885128367828,0,0
48.0,163.75,148.28740282469354,0,0
51.0,163.75,148.2862928126043,0,0
53.0,163.75,148.28518280051506,0,0
53.5,164.75,148.28407278842582,0,0
54.5,166.5,148.28296277633657,0,0
55.0,166.5,148.28185276424733,0,0
56.0,166.75,148.2807427521581,0,0
57.0,168.0,148.27963274006885,0,0
58.0,169.0,148.2785227279796,0,0
57.5,169.0,148.27741271589036,0,0
56.5,168.0,148.27630270380115,0,0
59.0,167.5,148.2751926917119,0,0
61.0,167.5,148.27408267962267,0,0
62.5,167.75,148.27297266753342,0,0
64.0,168.25,148.27186265544418,0,0
64.0,168.25,148.27075264335494,0,0
64.5,167.75,148.2696426312657,0,0
66.0,167.5,148.26853261917645,0,0
66.0,168.25,148.2674226070872,0,0
64.0,168.25,148.26631259499797,0,0
65.0,169.5,148.26520258290873,0,0
67.5,169.0,148.26409257081949,0,0
68.5,169.0,148.26298255873024,0,0
70.0,169.0,148.261872546641,0,0
71.5,169.0,148.26076253455176,0,0
72.0,169.0,148.25965252246252,0,0
72.0,168.5,148.25854251037327,0,0
73.0,167.0,148.25743249828403,0,0
70.5,167.0,148.25632248619482,0,0
70.0,164.75,148.25521247410558,0,0
72.0,165.0,148.25410246201633,0,0
73.5,163.75,148.2529924499271,0,0
74.5,163.75,148.25188243783785,0,0
77.0,164.0,148.2507724257486,0,0
78.0,164.5,148.24966241365937,0,0
78.5,164.5,148.24855240157012,0,0
80.0,164.25,148.24744238948088,0,0
80.0,164.5,148.24633237739164,0,0
78.5,164.5,148.2452223653024,0,0
78.5,166.0,148.24411235321315,0,0
80.5,166.25,148.2430023411239,0,0
82.0,166.25,148.24189232903467,0,0
84.0,164.0,148.24078231694543,0,0
85.0,163.75,148.23967230485619,0,0
83.0,163.75,148.23856229276694,0,0
80.5,162.25,148.23745228067773,0,0
78.5,158.75,148.2363422685885,0,0
78.0,158.75,148.23523225649924,0,0
80.5,155.25,148.23412224441,0,200
84.0,152.75,148.23301223232076,0,200
84.5,152.75,148.23190222023152,0,200
85.0,150.0,148.23079220814228,0,200
86.5,150.0,148.22968219605303,0,200
87.0,145.0,148.2285721839638,0,200
87.5,145.0,148.22746217187455,0,200
88.0,138.75,148.2263521597853,0,200
87.5,138.75,148.22524214769606,0,200
84.5,136.0,148.22413213560682,0,200
83.5,136.0,148.22302212351758,0,200
88.0,128.75,148.22191211142834,0,200
89.5,128.75,148.2208020993391,0,200
91.0,126.25,148.21969208724985,0,200
92.5,126.25,148.2185820751606,0,200
93.0,125.0,148.2174720630714,0,200
93.5,125.0,148.21636205098216,0,200
93.5,123.25,148.2152520388929,0,200
91.0,123.25,148.21414202680367,0,200
86.5,116.75,148.21303201471443,0,200
88.0,116.75,148.2119220026252,0,200
91.0,116.75,148.21081199053594,0,200
92.5,116.75,148.2097019784467,0,200
94.0,115.25,148.20859196635746,0,200
95.5,115.25,148.20748195426822,0,200
95.5,110.25,148.20637194217898,0,200
96.0,110.25,148.20526193008973,0,200
94.5,106.75,148.2041519180005,0,200
91.0,106.75,148.20304190591125,0,200
89.0,108.75,148.201931893822,0,200
91.0,108.75,148.20082188173276,0,200
93.5,104.75,148.19971186964352,0,200
94.5,104.75,148.19860185755428,0,200
96.5,103.25,148.19749184546507,0,200
97.0,103.25,148.19638183337582,0,200
97.0,102.25,148.19527182128658,0,200
97.0,102.25,148.19416180919734,0,200
95.5,102.75,148.1930517971081,0,200
92.0,102.75,148.19194178501886,0,200
92.5,102.75,148.1908317729296,0,200
94.5,104.0,148.18972176084037,0,200
95.5,104.0,148.18861174875113,0,200
96.0,106.5,148.1875017366619,0,200
98.0,106.5,148.18639172457264,0,200
98.0,106.0,148.1852817124834,0,200
96.0,106.0,148.18417170039416,0,200
93.5,105.5,148.18306168830492,0,200
91.0,105.5,148.18195167621568,0,200
88.5,105.5,148.18084166412643,0,200
86.5,106.75,148.1797316520372,0,200
89.5,106.75,148.17862163994798,0,200
94.0,106.0,148.17751162785873,0,200
92.0,106.0,148.1764016157695,0,200
89.0,105.25,148.17529160368025,0,200
84.0,105.25,148.174181591591,0,200
80.5,103.0,148.17307157950177,0,200
82.5,103.0,148.17196156741252,0,200
85.0,103.0,148.17085155532328,0,200
86.5,101.25,148.16974154323404,0,200
88.5,101.25,148.1686315311448,0,200
89.0,100.0,148.16752151905555,0,200
89.0,100.0,148.1664115069663,0,200
88.0,100.0,148.16530149487707,0,200
86.5,100.5,148.16419148278783,0,200
82.0,100.5,148.1630814706986,0,200
80.0,102.5,148.16197145860934,0,200
82.0,102.5,148.1608614465201,0,200
84.5,104.0,148.15975143443086,0,200
85.0,104.0,148.15864142234165,0,200
86.0,106.75,148.1575314102524,0,200
85.5,106.75,148.15642139816316,0,200
84.5,106.75,148.15531138607392,0,200
83.5,109.0,148.15420137398468,0,200
82.0,109.0,148.15309136189543,0,200
78.0,112.0,148.1519813498062,0,200
76.0,112.0,148.15087133771695,0,200
78.5,114.5,148.1497613256277,0,200
79.0,115.75,148.14865131353847,0,200
79.0,115.75,148.14754130144922,0,200
79.5,115.75,148.14643128935998,0,200
80.0,115.75,148.14532127727074,0,200
78.5,117.25,148.1442112651815,0,200
76.5,117.25,148.14310125309225,0,200
72.0,117.25,148.141991241003,0,200
69.5,128.5,148.14088122891377,0,200
69.0,128.5,148.13977121682453,0,200
71.5,128.5,148.1386612047353,0,200
71.5,128.5,148.13755119264607,0,200
71.5,128.5,148.13644118055683,0,200
72.0,128.5,148.1353311684676,0,200
71.5,128.25,148.13422115637835,0,200
68.5,128.5,148.1331111442891,0,200
65.5,128.5,148.13200113219986,0,0
63.5,0.0,148.13089112011062,0,0
64.5,0.0,148.12978110802138,0,0
64.0,152.0,148.12867109593213,0,0
64.0,152.0,148.1275610838429,0,0
64.0,152.0,148.12645107175365,0,0
65.5,154.5,148.1253410596644,0,0
62.5,154.5,148.12423104757517,0,0
58.0,154.75,148.12312103548592,0,0
53.5,156.0,148.12201102339668,0,0
49.5,156.0,148.12090101130744,0,0
47.0,157.0,148.1197909992182,0,0
44.5,157.0,148.11868098712898,0,0
46.0,157.0,148.11757097503974,0,0
49.0,156.75,148.1164609629505,0,0
51.0,155.25,148.11535095086126,0,0
51.5,155.25,148.114240938772,0,0
51.5,158.0,148.11313092668277,0,0
50.5,156.25,148.11202091459353,0,0
52.0,156.25,148.1109109025043,0,0
53.0,156.25,148.10980089041504,0,0
53.5,156.25,148.1086908783258,0,0
55.0,157.5,148.10758086623656,0,0
54.0,157.5,148.10647085414732,0,0
52.5,159.0,148.10536084205808,0,0
53.5,159.5,148.10425082996883,0,0
55.0,159.5,148.1031408178796,0,0
55.5,160.75,148.10203080579035,0,0
55.5,161.0,148.1009207937011,0,0
55.5,161.0,148.0998107816119,0,0
56.0,161.5,148.09870076952265,0,0
55.0,161.75,148.0975907574334,0,0
55.0,161.75,148.09648074534417,0,0
55.0,162.5,148.09537073325492,0,0
53.5,162.75,148.09426072116568,0,0
51.0,163.75,148.09315070907644,0,0
51.0,163.75,148.0920406969872,0,0
52.5,163.75,148.09093068489796,0,0
52.0,164.0,148.0898206728087,0,0
52.5,164.0,148.08871066071947,0,0
52.5,164.25,148.08760064863023,0,0
52.0,164.75,148.086490636541,0,0
51.5,164.75,148.08538062445174,0,0
51.5,166.25,148.0842706123625,0,0
50.0,164.75,148.08316060027326,0,0
48.0,164.75,148.08205058818402,0,0
48.0,164.0,148.08094057609478,0,0
49.0,163.25,148.07983056400556,0,0
48.5,163.25,148.07872055191632,0,0
49.0,161.5,148.07761053982708,0,0
49.0,162.25,148.07650052773784,0,0
48.5,162.25,148.0753905156486,0,0
48.0,162.0,148.07428050355935,0,0
47.0,162.75,148.0731704914701,0,0
45.5,162.75,148.07206047938087,0,0
45.5,162.75,148.07095046729162,0,0
46.0,162.75,148.06984045520238,0,0
46.0,162.75,148.06873044311314,0,0
46.0,163.5,148.0676204310239,0,0
47.0,162.25,148.06651041893466,0,0
46.5,161.25,148.0654004068454,0,0
46.0,161.25,148.06429039475617,0,0
46.5,161.25,148.06318038266693,0,0
45.0,161.25,148.0620703705777,0,0
43.5,162.25,148.06096035848844,0,0
44.5,162.5,148.05985034639923,0,0
45.0,162.5,148.05874033431,0,0
45.5,162.75,148.05763032222075,0,0
45.0,161.25,148.0565203101315,0,0
44.5,161.25,148.05541029804226,0,0
43.0,160.5,148.05430028595302,0,0
39.0,158.5,148.05319027386378,0,0
37.5,158.5,148.05208026177453,0,0
38.5,156.25,148.0509702496853,0,0
39.0,156.25,148.04986023759605,0,0
39.0,156.25,148.0487502255068,0,0
39.5,156.75,148.04764021341757,0,0
39.0,156.25,148.04653020132832,0,0
38.5,156.25,148.04542018923908,0,0
39.0,154.5,148.04431017714984,0,0
38.5,154.0,148.0432001650606,0,0
38.5,154.0,148.04209015297135,0,0
39.0,154.0,148.04098014088214,0,0
38.5,154.0,148.0398701287929,0,0
37.0,154.0,148.03876011670366,0,0
36.0,154.0,148.0376501046144,0,0
35.0,154.0,148.03654009252517,0,0
33.5,154.75,148.03543008043593,0,0
32.5,154.75,148.0343200683467,0,0
31.5,154.75,148.03321005625745,0,0
31.5,155.75,148.0321000441682,0,0
32.0,155.75,148.03099003207896,0,0
32.5,155.75,148.02988001998972,0,0
32.5,156.0,148.02877000790048,0,0
33.5,156.75,148.02765999581123,0,0
34.0,156.75,148.026549983722,0,0
34.5,156.75,148.02543997163275,0,0
35.0,156.0,148.0243299595435,0,0
36.5,156.0,148.02321994745427,0,0
37.0,155.75,148.02210993536502,0,0
36.0,154.75,148.0209999232758,0,0
35.5,154.75,148.01988991118657,0,0
35.5,154.25,148.01877989909732,0,0
35.0,154.25,148.01766988700808,0,0
35.5,153.25,148.01655987491884,0,0
37.0,154.0,148.0154498628296,0,0
37.0,154.0,148.01433985074036,0,0
37.0,152.75,148.0132298386511,0,0
37.0,153.0,148.01211982656187,0,0
37.0,153.0,148.01100981447263,0,0
37.0,150.25,148.0098998023834,0,0
37.0,150.25,148.00878979029414,0,0
37.0,150.0,148.0076797782049,0,0
37.0,148.75,148.00656976611566,0,0
36.0,148.75,148.00545975402642,0,0
36.0,148.25,148.00434974193718,0,0
37.0,148.25,148.00323972984793,0,0
37.0,144.5,148.0021297177587,0,0
37.0,143.5,148.00101970566948,0,0
37.0,143.5,147.99990969358024,0,0
36.0,142.0,147.998799681491,0,0
34.5,142.0,147.99768966940175,0,0
33.0,142.25,147.9965796573125,0,0
32.5,144.25,147.99546964522327,0,0
31.0,144.25,147.99435963313402,0,0
31.5,145.25,147.99324962104478,0,0
32.5,147.0,147.99213960895554,0,0
32.5,147.0,147.9910295968663,0,0
32.5,147.75,147.98991958477706,0,0
33.0,147.75,147.9888095726878,0,0
32.5,148.5,147.98769956059857,0,0
32.5,151.0,147.98658954850933,0,0
33.0,151.0,147.9854795364201,0,0
32.5,152.0,147.98436952433084,0,0
32.0,152.25,147.9832595122416,0,0
31.0,152.25,147.9821495001524,0,0
30.5,153.75,147.98103948806315,0,0
30.0,154.5,147.9799294759739,0,0
29.5,154.5,147.97881946388466,0,0
29.5,154.75,147.97770945179542,0,0
31.0,157.25,147.97659943970618,0,0
31.0,157.25,147.97548942761694,0,0
31.5,156.25,147.9743794155277,0,0
31.0,156.0,147.97326940343845,0,0
31.0,156.0,147.9721593913492,0,0
32.0,156.75,147.97104937925997,0,0
32.5,156.75,147.96993936717072,0,0
32.0,154.75,147.96882935508148,0,0
31.5,153.5,147.96771934299224,0,0
31.5,153.5,147.966609330903,0,0
31.0,152.25,147.96549931881376,0,0
31.0,152.25,147.9643893067245,0,0
32.0,150.25,147.96327929463527,0,0
32.5,150.25,147.96216928254606,0,0
32.5,150.5,147.96105927045681,0,0
32.5,149.75,147.95994925836757,0,0
33.0,149.75,147.95883924627833,0,0
33.0,148.75,147.9577292341891,0,0
32.5,148.5,147.95661922209985,0,0
31.5,148.5,147.9555092100106,0,0
31.0,148.5,147.95439919792136,0,0
31.5,148.5,147.95328918583212,0,0
32.5,148.0,147.95217917374288,0,0
32.5,148.0,147.95106916165363,0,0
33.0,148.0,147.9499591495644,0,0
33.0,148.25,147.94884913747515,0,0
33.5,148.25,147.9477391253859,0,0
32.5,148.25,147.94662911329667,0,0
31.5,150.0,147.94551910120742,0,0
31.0,150.0,147.94440908911818,0,0
30.5,150.0,147.94329907702894,0,0
31.0,150.25,147.94218906493973,0,0
32.0,150.25,147.94107905285048,0,0
32.5,151.25,147.93996904076124,0,0
32.0,150.25,147.938859028672,0,0
32.5,150.25,147.93774901658276,0,0
32.5,151.0,147.93663900449351,0,0
32.5,151.0,147.93552899240427,0,0
32.5,150.25,147.93441898031503,0,0
32.0,150.0,147.9333089682258,0,0
31.5,150.0,147.93219895613655,0,0
31.0,149.0,147.9310889440473,0,0
32.5,149.0,147.92997893195806,0,0
32.5,147.0,147.92886891986882,0,0
32.5,145.0,147.92775890777958,0,0
32.5,145.0,147.92664889569033,0,0
33.0,144.0,147.9255388836011,0,0
32.5,144.0,147.92442887151185,0,0
32.0,144.5,147.92331885942264,0,0
31.0,145.0,147.9222088473334,0,0
30.5,145.0,147.92109883524415,0,0
31.0,145.25,147.9199888231549,0,0
31.5,146.5,147.91887881106567,0,0
32.0,146.5,147.91776879897643,0,0
32.0,146.0,147.91665878688718,0,0
32.5,146.0,147.91554877479794,0,0
32.0,145.5,147.9144387627087,0,0
32.0,145.25,147.91332875061946,0,0
31.5,145.25,147.9122187385302,0,0
30.5,144.75,147.91110872644097,0,0
30.0,144.75,147.90999871435173,0,0
30.5,144.0,147.9088887022625,0,0
31.0,143.25,147.9058743928595,0,0
31.0,143.25,147.89569928204145,0,0
31.0,142.5,147.8855241712234,0,0
31.5,142.5,147.87534906040537,0,0
31.5,142.75,147.86517394958733,0,0
31.0,142.75,147.8549988387693,0,0
30.0,143.25,147.84482372795125,0,0
29.0,143.25,147.8346486171332,0,0
28.0,143.25,147.82447350631517,0,0
27.0,142.5,147.81429839549713,0,0
27.5,142.5,147.8041232846791,0,0
28.0,142.75,147.79394817386105,0,0
28.0,140.75,147.78377306304301,0,0
29.0,140.75,147.77359795222497,0,0
29.0,138.75,147.76342284140694,0,0
29.5,138.75,147.7532477305889,0,0
29.5,136.5,147.74307261977086,0,0
29.5,136.5,147.73289750895282,0,0
29.5,134.75,147.72272239813478,0,0
29.5,135.5,147.71254728731674,0,0
29.0,135.5,147.7023721764987,0,0
28.5,135.5,147.69219706568066,0,0
29.5,135.5,147.68202195486265,0,0
30.0,134.25,147.6718468440446,0,0
30.5,134.25,147.66167173322657,0,0
31.0,135.5,147.65149662240853,0,0
31.0,135.5,147.6413215115905,0,0
32.5,135.75,147.63114640077245,0,0
34.0,135.25,147.6209712899544,0,0
34.5,135.25,147.61079617913637,0,0
34.5,134.0,147.60062106831833,0,0
34.5,134.0,147.5904459575003,0,0
35.5,135.0,147.58027084668225,0,0
36.0,135.0,147.57009573586421,0,0
38.0,136.75,147.55992062504617,0,0
38.0,140.5,147.54974551422814,0,0
38.5,140.5,147.5395704034101,0,0
39.0,140.75,147.52939529259206,0,0
40.5,143.25,147.51922018177402,0,0
42.0,143.25,147.50904507095598,0,0
43.0,143.25,147.49886996013794,0,0
43.0,143.25,147.4886948493199,0,0
44.5,143.25,147.47851973850186,0,0
45.5,143.25,147.46834462768382,0,0
45.0,143.25,147.45816951686578,0,0
44.5,143.25,147.44799440604774,0,0
45.0,143.25,147.4378192952297,0,0
49.0,143.25,147.42764418441166,0,0
54.5,144.25,147.41746907359362,0,0
50.5,144.25,147.40729396277558,0,0
47.5,144.25,147.39711885195754,0,0
47.5,144.25,147.38694374113953,0,0
47.0,144.25,147.3767686303215,0,0
47.5,144.25,147.36659351950345,0,0
49.5,144.25,147.3564184086854,0,0
49.0,150.0,147.34624329786737,0,0
47.0,150.0,147.33606818704934,0,0
46.5,151.5,147.3258930762313,0,0
46.0,151.5,147.31571796541326,0,0
46.0,151.5,147.30554285459522,0,0
45.0,144.25,147.29536774377718,0,0
44.5,144.75,147.28519263295914,0,0
44.5,144.75,147.2750175221411,0,0
44.5,142.25,147.26484241132306,0,0
44.5,142.25,147.25466730050502,0,0
45.0,142.25,147.24449218968698,0,0
44.5,143.0,147.23431707886894,0,0
44.0,140.5,147.2241419680509,0,0
44.0,140.5,147.21396685723286,0,0
44.0,140.5,147.20379174641482,0,0
47.0,140.5,147.19361663559678,0,0
47.5,144.0,147.18344152477874,0,0
47.5,144.0,147.1732664139607,0,0
48.0,144.0,147.16309130314266,0,0
47.5,143.75,147.15291619232462,0,0
47.5,150.5,147.14274108150659,0,0
47.5,152.75,147.13256597068855,0,0
47.5,152.75,147.1223908598705,0,0
48.0,155.75,147.11221574905247,0,0
48.5,155.75,147.10204063823443,0,0
48.0,157.5,147.09186552741642,0,0
48.5,158.0,147.08169041659838,0,0
52.5,158.0,147.07151530578034,0,0
54.5,158.75,147.0613401949623,0,0
46.0,159.0,147.05116508414426,0,0
46.5,159.0,147.04098997332622,0,0
50.5,159.25,147.03081486250818,0,0
59.5,160.75,147.02063975169014,0,0
62.5,162.25,147.0104646408721,0,0
64.5,162.25,147.00028953005406,0,0
67.5,161.75,146.99011441923602,0,0
64.0,163.75,146.97993930841798,0,0
55.5,163.75,146.96976419759994,0,0
52.5,165.75,146.9595890867819,0,0
53.0,166.25,146.94941397596386,0,0
53.0,166.25,146.93923886514582,0,0
51.0,167.75,146.92906375432779,0,0
50.5,168.25,146.91888864350975,0,0
49.0,168.25,146.9087135326917,0,0
45.0,168.5,146.89853842187367,0,0
43.0,168.5,146.88836331105563,0,0
39.0,168.25,146.8781882002376,0,0
37.0,168.25,146.86801308941955,0,0
36.0,168.25,146.8578379786015,0,0
37.0,168.25,146.84766286778347,0,0
38.0,168.5,146.83748775696543,0,0
38.5,168.5,146.8273126461474,0,0
36.0,168.5,146.81713753532935,0,0
35.5,168.5,146.8069624245113,0,0
37.0,174.0,146.79678731369327,0,0
37.0,174.0,146.78661220287523,0,0
